family	sha256	indicator
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	6309fb218cc13144c74587c8ce0f6fd108836f9f095cccb077fbff7d99593622	http://www.microsoft.com0
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	84442de72dd825d1fd7bfa84fe8bbec684d7dec225daf1433cefdbb093268165	http://www.microsoft.com/windows0
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	b8dafbfff517e500ee15f0255aed1e85d6c82c3fe756aaabdc15ed6da5a776cd	http://www.microsoft.com0
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	b3ed873d535abbe0995a36541a33147d66228ce1ec75abc76be02efc8664e801	http://www.microsoft.com/windows0
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	4c9324e03fc5ce4bc363bdd331a0f294d280430a362fec0891eec8443b0887f5	http://www.microsoft.com0
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	9f507cafa4a9cb328af4e7ffcbb3437b61401513f34562a1d030560a9c87e7cb	http://www.microsoft.com0
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	d9958aa765c9991968718ee1bfbfb3a036d5b5ff734b9c85fe6ac212f7d0bb50	http://www.microsoft.com/windows0
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	2ccb6063389f3512be2ef169e236c7474380c542abd82b4b6bcaa8dee2e3dcbe	http://www.microsoft.com0
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	47887fea575182ff633dd80923f95050e3b0508c3e210b112d2fc3940d378d42	http://www.microsoft.com0
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	74ff16fcb856ccde21f5d82cc9e5d21632109603bbf72f1483b2528ab0cf52c2	http://www.microsoft.com/windows0
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	e0a5b312dc2a130e2ca129feb36f4a7ffd189d1b079a5a96e56a4b81d07109e3	http://www.microsoft.com0
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://crl.microsoft.com/pki/crl/products/MicTimStaPCA_2010-07-01.crl0Z
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/pki/certs/MicTimStaPCA_2010-07-01.crt0
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	049f84d124f419f11f47a2e24dba15f289eed4587e426779c747329009a90222	http://www.microsoft.com0
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://schemas.microsoft.com/windows/2004/02/mit/task
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	0bf0921ed9607be103906eb04d8a099b12a0bf95fd3c423ad2b2ba71bb21987b	http://www.microsoft.com/windows0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	191fd12f8739a85eaf7bfcba0d54e79b1d5b7d41b6976acf834156d4ef339fc4	http://www.microsoft.com0
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://schemas.microsoft.com/windows/2004/02/mit/task
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	4f7a59982ba38cc43087f9de5085e95d85fb6fc672098fc404f9cd69e7a15a77	http://www.microsoft.com/windows0
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.comodoca.com/AAACertificateServices.crl04
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://ocsp.comodoca.com0
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://ocsp.sectigo.com0
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://ocsp.usertrust.com0
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	http://www.gendigital.com
benign	cacace6d2783540ddfae6c01cb14a9542750e88d0d6ecd2303b9d25b690e6b6c	https://sectigo.com/CPS0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.comodoca.com/AAACertificateServices.crl04
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://ocsp.comodoca.com0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://ocsp.sectigo.com0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://ocsp.usertrust.com0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.gendigital.com
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202012.crt0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
